Date;USD;EUR;CHF;CNY;GBP;JPY
06.06.2014 0:00:00;34,9043;47,4908;38,9253;5,58496;58,4612;0,340414
05.06.2014 0:00:00;35,1398;47,8253;39,1312;5,62102;58,7291;0,342143
04.06.2014 0:00:00;35,0115;47,6296;38,9709;5,60103;58,6548;0,342059
03.06.2014 0:00:00;34,8887;47,5463;38,8689;5,58407;58,4525;0,34213
31.05.2014 0:00:00;34,7352;47,2677;38,7151;5,56288;58,1571;0,341731
30.05.2014 0:00:00;34,6481;47,1145;38,575;5,54662;57,8658;0,341109
29.05.2014 0:00:00;34,4895;47,0161;38,4284;5,51285;57,8354;0,338647
28.05.2014 0:00:00;34,2571;46,7712;38,2975;5,48438;57,8157;0,336415
27.05.2014 0:00:00;34,0771;46,4266;38,0367;5,46484;57,3927;0,334237
24.05.2014 0:00:00;34,3139;46,835;38,3524;5,50105;57,8875;0,337486
23.05.2014 0:00:00;34,2802;46,8507;38,3233;5,49829;57,9164;0,337487
22.05.2014 0:00:00;34,5078;47,3171;38,7641;5,53364;58,156;0,341983
21.05.2014 0:00:00;34,6007;47,3995;38,7206;5,54596;58,188;0,341011
20.05.2014 0:00:00;34,7394;47,6416;38,998;5,56694;58,4525;0,342581
17.05.2014 0:00:00;34,7794;47,6999;39,078;5,57818;58,4329;0,342401
16.05.2014 0:00:00;34,7005;47,5674;38,9281;5,57268;58,1164;0,339984
15.05.2014 0:00:00;34,709;47,6173;39,0427;5,57261;58,561;0,339801
14.05.2014 0:00:00;34,8789;48,0073;39,3268;5,59235;58,8372;0,340931
13.05.2014 0:00:00;35,2091;48,4759;39,7215;5,64619;59,4048;0,345611
09.05.2014 0:00:00;35,0343;48,7642;40,0209;5,62204;59,4287;0,344064
08.05.2014 0:00:00;35,4971;49,412;40,6331;5,69923;60,2812;0,349863
07.05.2014 0:00:00;35,655;49,507;40,7206;5,72449;60,3461;0,349645
06.05.2014 0:00:00;35,8381;49,7361;40,8458;5,74043;60,4553;0,351079
01.05.2014 0:00:00;35,7227;49,3188;40,4103;5,70186;60,057;0,348667
30.04.2014 0:00:00;35,6983;49,5064;40,5939;5,70625;60,1195;0,347818
29.04.2014 0:00:00;36,0245;49,8219;41,0162;5,76549;60,6977;0,352507
26.04.2014 0:00:00;35,9289;49,6969;40,7773;5,74724;60,3713;0,351366
25.04.2014 0:00:00;35,683;49,3175;40,4523;5,71715;59,9474;0,348756
24.04.2014 0:00:00;35,6625;49,282;40,2875;5,71331;59,9308;0,347944
23.04.2014 0:00:00;35,6785;49,2185;40,3101;5,72073;59,9756;0,348168
22.04.2014 0:00:00;35,6688;49,2978;40,4316;5,72312;59,9664;0,347802
19.04.2014 0:00:00;35,5389;49,1041;40,257;5,71218;59,6627;0,34706
18.04.2014 0:00:00;35,9287;49,7289;40,8466;5,77734;60,4608;0,352121
17.04.2014 0:00:00;36,0813;49,886;41,0108;5,79638;60,4145;0,352925
16.04.2014 0:00:00;35,9635;49,6836;40,812;5,77848;60,0411;0,353293
15.04.2014 0:00:00;35,989;49,8232;41,0505;5,7944;60,224;0,354048
12.04.2014 0:00:00;35,6239;49,4994;40,6805;5,73746;59,7805;0,349974
11.04.2014 0:00:00;35,5581;49,2266;40,4621;5,72982;59,6629;0,349483
10.04.2014 0:00:00;35,7493;49,2911;40,4495;5,76555;59,8479;0,350346
09.04.2014 0:00:00;35,5475;48,86;40,1168;5,73171;59,1439;0,34618
08.04.2014 0:00:00;35,4679;48,6159;39,8203;5,7093;58,7668;0,343781
05.04.2014 0:00:00;35,501;48,6435;39,7548;5,71123;58,8749;0,341734
04.04.2014 0:00:00;35,5154;48,8834;40,0444;5,72312;59,1509;0,341642
03.04.2014 0:00:00;35,2517;48,6826;39,9091;5,68063;58,6412;0,339612
02.04.2014 0:00:00;35,024;48,2596;39,6378;5,64375;58,364;0,339232
01.04.2014 0:00:00;35,6053;48,968;40,1367;5,72488;59,2579;0,345766
29.03.2014 0:00:00;35,6871;49,0519;40,2426;5,74847;59,3227;0,349514
28.03.2014 0:00:00;35,581;49,0484;40,1455;5,72797;58,9648;0,348372
27.03.2014 0:00:00;35,4494;48,9521;40,0558;5,71516;58,5447;0,346507
26.03.2014 0:00:00;35,9316;49,7042;40,7943;5,80225;59,2764;0,351426
25.03.2014 0:00:00;36,1663;49,9167;40,9353;5,81966;59,6201;0,352962
22.03.2014 0:00:00;36,4022;50,1804;41,1929;5,84615;60,0345;0,355699
21.03.2014 0:00:00;36,1081;49,9628;40,9947;5,80246;59,7228;0,353084
20.03.2014 0:00:00;36,207;50,4146;41,4268;5,83993;60,0964;0,356596
19.03.2014 0:00:00;36,4487;50,7621;41,7511;5,89451;60,6652;0,358818
18.03.2014 0:00:00;36,6505;50,9442;41,9294;5,94368;60,9791;0,360645
15.03.2014 0:00:00;36,6391;50,7635;41,835;5,95758;60,8356;0,360143
14.03.2014 0:00:00;36,4566;50,8096;41,808;5,93843;60,7914;0,35531
13.03.2014 0:00:00;36,4865;50,5593;41,5516;5,93778;60,6916;0,354634
12.03.2014 0:00:00;36,4015;50,4707;41,3889;5,93177;60,5685;0,35254
08.03.2014 0:00:00;36,2618;50,2625;41,2488;5,92697;60,6732;0,352416
07.03.2014 0:00:00;36,1251;49,5925;40,6677;5,90617;60,3759;0,351702
06.03.2014 0:00:00;36,0849;49,5446;40,6682;5,88411;60,186;0,353012
05.03.2014 0:00:00;36,3208;49,952;41,1194;5,90909;60,6085;0,356383
04.03.2014 0:00:00;36,3784;50,1513;41,3579;5,92019;60,9156;0,358885
01.03.2014 0:00:00;36,1847;49,5839;40,7623;5,88254;60,461;0,355414
28.02.2014 0:00:00;36,0501;49,3454;40,4966;5,88141;60,1171;0,352155
27.02.2014 0:00:00;35,7872;49,1823;40,3327;5,84386;59,693;0,349723
26.02.2014 0:00:00;35,5669;48,8654;40,0618;5,81529;59,2794;0,347622
25.02.2014 0:00:00;35,5112;48,7959;40,0261;5,82743;59,119;0,347298
22.02.2014 0:00:00;35,6828;48,9497;40,0885;5,85924;59,4261;0,348074
21.02.2014 0:00:00;35,767;49,1975;40,3236;5,87935;59,6808;0,35088
20.02.2014 0:00:00;35,5857;48,973;40,074;5,85734;59,3997;0,348163
19.02.2014 0:00:00;35,2386;48,3086;39,5096;5,80872;58,9542;0,343909
18.02.2014 0:00:00;35,0976;48,1188;39,3515;5,78844;58,9043;0,345024
15.02.2014 0:00:00;35,2559;48,2618;39,529;5,81435;58,7293;0,346019
14.02.2014 0:00:00;34,8611;47,4913;38,8858;5,74754;57,8903;0,341591
13.02.2014 0:00:00;34,7595;47,4154;38,7077;5,73409;57,1377;0,339134
12.02.2014 0:00:00;34,7964;47,5319;38,8483;5,74113;57,0974;0,340224
11.02.2014 0:00:00;34,7636;47,3758;38,7295;5,73609;57,0193;0,340153
08.02.2014 0:00:00;34,6044;47,0205;38,3939;5,70813;56,5401;0,33881
07.02.2014 0:00:00;34,7287;46,9497;38,4167;5,72986;56,6356;0,342104
06.02.2014 0:00:00;34,9592;47,2159;38,6503;5,76789;57,0359;0,34502
05.02.2014 0:00:00;35,4502;47,9535;39,3236;5,8489;57,7377;0,351044
04.02.2014 0:00:00;35,2347;47,5351;38,899;5,81335;57,8624;0,344931
01.02.2014 0:00:00;35,18;47,6408;38,9288;5,80432;57,9661;0,343169
31.01.2014 0:00:00;35,2448;48,0951;39,2787;5,8202;58,2808;0,344103
30.01.2014 0:00:00;34,5633;47,2238;38,425;5,70907;57,3163;0,334511
29.01.2014 0:00:00;34,625;47,3739;38,5966;5,72342;57,4983;0,337213
28.01.2014 0:00:00;34,7093;47,4962;38,7597;5,73888;57,3189;0,338248
25.01.2014 0:00:00;34,26;46,8985;38,1812;5,6644;56,9675;0,330903
24.01.2014 0:00:00;34,0334;46,105;37,3706;5,62275;56,3763;0,326397
23.01.2014 0:00:00;33,8688;45,9125;37,2021;5,59722;55,7921;0,324787
22.01.2014 0:00:00;33,8161;45,8242;37,1116;5,58962;55,6106;0,323398
21.01.2014 0:00:00;33,6429;45,5424;36,9053;5,55971;55,2686;0,322838
18.01.2014 0:00:00;33,4343;45,5175;36,9317;5,5266;54,6216;0,320298
17.01.2014 0:00:00;33,4013;45,4926;36,7532;5,51805;54,6011;0,318867
16.01.2014 0:00:00;33,3562;45,4878;36,8333;5,51743;54,7108;0,319672
15.01.2014 0:00:00;33,2386;45,4139;36,8621;5,5019;54,4149;0,32141
14.01.2014 0:00:00;33,1204;45,2855;36,727;5,47934;54,6288;0,320159
11.01.2014 0:00:00;33,2062;45,2069;36,603;5,48645;54,7139;0,316295
10.01.2014 0:00:00;33,1547;45,0672;36,4137;5,47577;54,5892;0,31606
01.01.2014 0:00:00;32,6587;45,0559;36,7613;5,39608;53,8542;0,311228
31.12.2013 0:00:00;32,7292;44,9699;36,696;5,39934;53,9574;0,310568
28.12.2013 0:00:00;32,6282;44,8736;36,591;5,37594;53,7452;0,311472
27.12.2013 0:00:00;32,671;44,7005;36,4428;5,38087;53,502;0,311806
26.12.2013 0:00:00;32,6487;44,6438;36,4261;5,37781;53,3904;0,312682
25.12.2013 0:00:00;32,6284;44,652;36,493;5,37403;53,3507;0,313193
24.12.2013 0:00:00;32,9506;45,0863;36,7958;5,42683;53,8841;0,316817
21.12.2013 0:00:00;32,9798;44,968;36,6646;5,43199;53,8758;0,315793
20.12.2013 0:00:00;32,9527;45,0628;36,864;5,42681;53,96;0,317234
19.12.2013 0:00:00;32,9404;45,3688;37,204;5,42577;53,6698;0,319918
18.12.2013 0:00:00;32,8646;45,2644;37,0849;5,4132;53,6515;0,319244
17.12.2013 0:00:00;32,8658;45,2135;37,0027;5,41232;53,6271;0,319753
14.12.2013 0:00:00;32,8663;45,1944;36,9492;5,41276;53,7035;0,31738
13.12.2013 0:00:00;32,7518;45,1549;36,9159;5,39337;53,6114;0,31869
12.12.2013 0:00:00;32,7315;45,0418;36,8972;5,39118;53,7975;0,319067
11.12.2013 0:00:00;32,7848;45,0758;36,8286;5,39996;53,9376;0,317267
10.12.2013 0:00:00;32,7782;44,9127;36,6934;5,39683;53,6251;0,317973
07.12.2013 0:00:00;32,9514;45,0116;36,7024;5,41732;53,7734;0,322515
06.12.2013 0:00:00;33,114;45,1013;36,8097;5,4361;54,3136;0,324886
05.12.2013 0:00:00;33,2632;45,1748;36,7143;5,4605;54,5018;0,323808
04.12.2013 0:00:00;33,246;45,0417;36,6105;5,45687;54,4802;0,322229
03.12.2013 0:00:00;33,1482;45,0882;36,6117;5,44002;54,3896;0,323413
30.11.2013 0:00:00;33,1916;45,187;36,6475;5,44705;54,2484;0,324755
29.11.2013 0:00:00;33,1332;44,9949;36,4903;5,43836;54,0237;0,324279
28.11.2013 0:00:00;33,0041;44,8262;36,3962;5,41717;53,5194;0,324923
27.11.2013 0:00:00;32,9879;44,6392;36,2465;5,41451;53,3183;0,32494
26.11.2013 0:00:00;32,7733;44,3685;36,0622;5,37937;53,1419;0,321733
23.11.2013 0:00:00;32,9055;44,3533;36,0213;5,40107;53,2905;0,325587
22.11.2013 0:00:00;33,018;44,33;35,9791;5,41918;53,1128;0,327576
21.11.2013 0:00:00;32,7417;44,3421;35,9522;5,37454;52,796;0,327041
20.11.2013 0:00:00;32,6098;44,0624;35,7446;5,35306;52,5213;0,326833
19.11.2013 0:00:00;32,5658;43,9541;35,6066;5,34575;52,5482;0,325528
16.11.2013 0:00:00;32,6807;43,9751;35,6309;5,36418;52,5669;0,326529
15.11.2013 0:00:00;32,6874;44,0201;35,6733;5,36563;52,3946;0,327743
14.11.2013 0:00:00;32,8184;44,1046;35,7655;5,38784;52,1648;0,329552
13.11.2013 0:00:00;32,8076;43,9228;35,6101;5,38492;52,3872;0,329212
12.11.2013 0:00:00;32,6622;43,6563;35,4215;5,36202;52,2726;0,329955
09.11.2013 0:00:00;32,5479;43,6305;35,5055;5,34308;52,3924;0,331631
08.11.2013 0:00:00;32,3803;43,7879;35,5281;5,31208;52,0837;0,328301
07.11.2013 0:00:00;32,4511;43,822;35,5784;5,32387;52,1424;0,328969
06.11.2013 0:00:00;32,3509;43,6672;35,4997;5,30551;51,6482;0,328586
02.11.2013 0:00:00;32,1808;43,6179;35,4531;5,27814;51,5697;0,328242
01.11.2013 0:00:00;32,0758;43,9406;35,6042;5,26351;51,3854;0,326189
31.10.2013 0:00:00;32,0613;44,0586;35,6276;5,26294;51,4648;0,32634
30.10.2013 0:00:00;31,9445;44,0323;35,6842;5,24618;51,4466;0,327552
29.10.2013 0:00:00;31,8119;43,9036;35,5917;5,22758;51,4589;0,325791
26.10.2013 0:00:00;31,6775;43,7625;35,5488;5,20814;51,3271;0,326572
25.10.2013 0:00:00;31,6618;43,7249;35,4834;5,20633;51,1971;0,32502
24.10.2013 0:00:00;31,7448;43,7126;35,4255;5,21552;51,2647;0,325538
23.10.2013 0:00:00;31,9346;43,661;35,3728;5,24085;51,5073;0,324869
22.10.2013 0:00:00;31,9013;43,6378;35,3164;5,23496;51,594;0,325407
19.10.2013 0:00:00;31,846;43,559;35,2669;5,22554;51,5491;0,324976
18.10.2013 0:00:00;32,0816;43,5123;35,3477;5,26282;51,3851;0,326298
17.10.2013 0:00:00;32,2561;43,6102;35,3182;5,28971;51,5872;0,327789
16.10.2013 0:00:00;32,2676;43,7645;35,4784;5,287;51,5701;0,327973
15.10.2013 0:00:00;32,2663;43,766;35,3991;5,279;51,5454;0,328293
12.10.2013 0:00:00;32,2133;43,6039;35,3953;5,26499;51,5026;0,327504
11.10.2013 0:00:00;32,3564;43,6844;35,4941;5,2876;51,547;0,331181
10.10.2013 0:00:00;32,3619;43,8471;35,6095;5,28798;51,9182;0,332377
09.10.2013 0:00:00;32,2984;43,8225;35,6691;5,27803;51,9229;0,332442
08.10.2013 0:00:00;32,2931;43,8314;35,7304;5,27536;51,811;0,333228
05.10.2013 0:00:00;32,1005;43,7337;35,691;5,24389;51,7974;0,330643
04.10.2013 0:00:00;32,125;43,6932;35,6035;5,2479;52,0746;0,328393
03.10.2013 0:00:00;32,2979;43,6603;35,6646;5,27571;52,2935;0,331686
02.10.2013 0:00:00;32,2965;43,8005;35,8531;5,27548;52,4786;0,329691
01.10.2013 0:00:00;32,4839;43,8143;35,8423;5,30869;52,429;0,331943
28.09.2013 0:00:00;32,3451;43,6497;35,5675;5,28549;52,0174;0,327628
27.09.2013 0:00:00;32,1736;43,4987;35,3789;5,25816;51,7802;0,325232
26.09.2013 0:00:00;31,9343;43,0251;35,0195;5,21691;51,0725;0,323877
25.09.2013 0:00:00;31,8167;42,9653;34,9365;5,19898;50,9926;0,320943
24.09.2013 0:00:00;31,9106;43,2038;35,0396;5,21551;51,175;0,322688
21.09.2013 0:00:00;31,7326;42,9501;34,8404;5,18413;50,9657;0,319434
20.09.2013 0:00:00;31,5892;42,7465;34,6297;5,16062;50,9439;0,319874
19.09.2013 0:00:00;32,245;43,0761;34,8256;5,26802;51,334;0,325165
18.09.2013 0:00:00;32,3237;43,1457;34,8993;5,28139;51,4496;0,325893
17.09.2013 0:00:00;32,2907;43,1597;34,9051;5,27505;51,5004;0,326812
14.09.2013 0:00:00;32,7406;43,4664;35,1332;5,35239;51,7465;0,328408
13.09.2013 0:00:00;32,6731;43,4748;35,1022;5,34005;51,6398;0,328389
12.09.2013 0:00:00;32,9629;43,6824;35,2243;5,3868;51,8572;0,328267
11.09.2013 0:00:00;33,06;43,8607;35,3999;5,40205;51,8877;0,330583
10.09.2013 0:00:00;33,3243;43,9014;35,5118;5,4463;52,1425;0,334716
07.09.2013 0:00:00;33,4338;43,8919;35,4359;5,46322;52,12;0,335462
06.09.2013 0:00:00;33,3901;43,9814;35,5138;5,45581;52,0986;0,334436
05.09.2013 0:00:00;33,4656;44,0742;35,7233;5,46886;52,1394;0,335882
04.09.2013 0:00:00;33,3693;43,954;35,6053;5,45223;51,9026;0,334848
03.09.2013 0:00:00;33,2522;43,9561;35,6783;5,43603;51,7105;0,335711
31.08.2013 0:00:00;33,2474;44,0129;35,7422;5,43276;51,5966;0,339276
30.08.2013 0:00:00;33,1783;44,084;35,7795;5,42041;51,4761;0,337951
29.08.2013 0:00:00;33,1798;44,3879;36,0964;5,42003;51,4718;0,34055
28.08.2013 0:00:00;33,1224;44,2714;35,9635;5,41083;51,4325;0,337708
27.08.2013 0:00:00;32,9564;44,0891;35,6864;5,38477;51,3065;0,334328
24.08.2013 0:00:00;33,0552;44,1022;35,7354;5,39968;51,5595;0,334144
23.08.2013 0:00:00;33,1908;44,2765;35,9324;5,42121;51,7743;0,337906
22.08.2013 0:00:00;32,9737;44,2144;35,8761;5,3839;51,6401;0,338313
21.08.2013 0:00:00;33,0006;44,0294;35,7072;5,389;51,5964;0,339652
20.08.2013 0:00:00;32,9226;43,8628;35,5114;5,37881;51,4514;0,337235
17.08.2013 0:00:00;32,9421;43,9382;35,5631;5,38939;51,5083;0,338093
16.08.2013 0:00:00;33,0004;43,8509;35,3588;5,3954;51,2397;0,337445
15.08.2013 0:00:00;33,1583;43,9845;35,4483;5,41944;51,203;0,338022
14.08.2013 0:00:00;33,0426;43,9665;35,6063;5,39594;51,0938;0,338066
13.08.2013 0:00:00;32,891;43,8305;35,5617;5,37321;50,9087;0,339766
10.08.2013 0:00:00;32,8606;43,9806;35,7064;5,37043;51,0654;0,339978
09.08.2013 0:00:00;32,9401;43,9717;35,7967;5,38615;51,0341;0,342217
08.08.2013 0:00:00;32,9848;43,8764;35,5708;5,39029;50,5294;0,340278
07.08.2013 0:00:00;32,939;43,6574;35,4679;5,3799;50,5482;0,334559
06.08.2013 0:00:00;32,8811;43,6628;35,4284;5,36852;50,3377;0,33431
03.08.2013 0:00:00;33,0978;43,7387;35,3043;5,39791;50,077;0,332324
02.08.2013 0:00:00;32,9741;43,727;35,437;5,38107;49,9525;0,334067
01.08.2013 0:00:00;33,033;43,7786;35,5767;5,38857;50,2498;0,337605
31.07.2013 0:00:00;32,8901;43,609;35,3657;5,36351;50,4699;0,334844
30.07.2013 0:00:00;32,8556;43,606;35,3362;5,35771;50,5023;0,33509
27.07.2013 0:00:00;32,6371;43,3421;35,1163;5,3226;50,1959;0,330352
26.07.2013 0:00:00;32,5376;42,9919;34,7401;5,30205;49,9647;0,325685
25.07.2013 0:00:00;32,3462;42,7229;34,5949;5,27017;49,7679;0,323932
24.07.2013 0:00:00;32,3106;42,6209;34,5457;5,26446;49,684;0,324975
23.07.2013 0:00:00;32,3236;42,5088;34,3978;5,26649;49,4163;0,323155
20.07.2013 0:00:00;32,4288;42,592;34,4218;5,28328;49,402;0,324029
19.07.2013 0:00:00;32,3998;42,4437;34,3073;5,27701;49,1246;0,323093
18.07.2013 0:00:00;32,4526;42,6232;34,4544;5,29173;48,971;0,325682
17.07.2013 0:00:00;32,5417;42,5906;34,3738;5,30358;49,1933;0,32602
16.07.2013 0:00:00;32,622;42,6076;34,4223;5,31537;49,2723;0,327744
13.07.2013 0:00:00;32,6429;42,6643;34,4117;5,31773;49,454;0,32931
12.07.2013 0:00:00;32,5867;42,6234;34,2513;5,31117;49,1147;0,328247
11.07.2013 0:00:00;32,9112;42,1033;33,9256;5,36494;49,0048;0,327393
10.07.2013 0:00:00;33,0842;42,6389;34,2593;5,39859;49,5237;0,32721
09.07.2013 0:00:00;33,321;42,7342;34,5439;5,429;49,635;0,329454
06.07.2013 0:00:00;33,2247;42,8399;34,6596;5,41896;49,8935;0,331253
05.07.2013 0:00:00;33,1605;43,0954;34,9352;5,41219;50,6062;0,332453
04.07.2013 0:00:00;33,2204;43,0736;34,9541;5,41772;50,2824;0,330699
03.07.2013 0:00:00;32,9475;43,0525;34,8356;5,37401;50,1922;0,330317
02.07.2013 0:00:00;32,8517;42,8025;34,7674;5,35786;49,9576;0,329638
29.06.2013 0:00:00;32,709;42,718;34,5688;5,3259;49,9139;0,330711
28.06.2013 0:00:00;32,8766;42,8349;34,8454;5,34518;50,3571;0,33452
27.06.2013 0:00:00;32,8876;42,9841;35,0651;5,35019;50,7193;0,33769
26.06.2013 0:00:00;32,714;42,9698;35,0332;5,3229;50,517;0,335356
25.06.2013 0:00:00;32,9097;43,1018;35,1975;5,36093;50,5625;0,334805
22.06.2013 0:00:00;32,7433;43,3489;35,2306;5,33948;50,6703;0,333843
21.06.2013 0:00:00;32,7041;43,3526;35,1468;5,33901;50,5475;0,33421
20.06.2013 0:00:00;32,1201;43,0409;34,9207;5,24153;50,2487;0,338106
19.06.2013 0:00:00;31,8824;42,5216;34,4414;5,20359;49,9789;0,335481
18.06.2013 0:00:00;31,679;42,2249;34,2995;5,17301;49,7519;0,333691
15.06.2013 0:00:00;31,8029;42,4442;34,4448;5,18672;49,8574;0,335067
14.06.2013 0:00:00;32,3467;43,2443;35,2399;5,26682;50,6679;0,343858
12.06.2013 0:00:00;32,3951;42,9753;34,7475;5,28167;50,4392;0,330057
11.06.2013 0:00:00;32,3246;42,6426;34,4135;5,27017;50,1258;0,328419
08.06.2013 0:00:00;32,2397;42,7176;34,7037;5,25342;50,2295;0,33333
07.06.2013 0:00:00;32,1385;42,1464;34,1499;5,2406;49,609;0,323797
06.06.2013 0:00:00;31,9816;41,8447;33,7323;5,21842;48,983;0,320553
05.06.2013 0:00:00;31,8344;41,6076;33,517;5,19516;48,7289;0,31736
04.06.2013 0:00:00;32,0487;41,7274;33,5097;5,22587;48,8647;0,31964
01.06.2013 0:00:00;31,7979;41,4486;33,2997;5,18312;48,3264;0,31613
31.05.2013 0:00:00;31,5893;40,965;32,9398;5,15247;47,9083;0,313635
30.05.2013 0:00:00;31,5203;40,5666;32,3983;5,14382;47,4696;0,309888
29.05.2013 0:00:00;31,3784;40,5189;32,3822;5,12434;47,372;0,306984
28.05.2013 0:00:00;31,3025;40,4867;32,5796;5,11253;47,3857;0,309726
25.05.2013 0:00:00;31,3164;40,514;32,345;5,10854;47,2972;0,30802
24.05.2013 0:00:00;31,4711;40,4026;32,4043;5,13001;47,342;0,308828
23.05.2013 0:00:00;31,228;40,3372;32,2071;5,09279;47,3135;0,304322
22.05.2013 0:00:00;31,177;40,1903;32,251;5,08531;47,5293;0,303766
21.05.2013 0:00:00;31,3406;40,2633;32,3566;5,10383;47,6534;0,305658
18.05.2013 0:00:00;31,3931;40,3747;32,4611;5,11163;47,8274;0,306155
17.05.2013 0:00:00;31,4166;40,4175;32,4317;5,10897;47,7941;0,306863
16.05.2013 0:00:00;31,4281;40,5517;32,3501;5,11375;47,7801;0,306631
15.05.2013 0:00:00;31,2778;40,6768;32,81;5,09211;47,8957;0,308277
14.05.2013 0:00:00;31,3777;40,7345;32,7568;5,10489;48,2024;0,308927
09.05.2013 0:00:00;31,0829;40,7404;33,1198;5,06096;48,1319;0,314461
08.05.2013 0:00:00;31,0789;40,645;33,1508;5,04798;48,2842;0,313786
07.05.2013 0:00:00;31,0839;40,7386;33,1526;5,03824;48,379;0,312762
01.05.2013 0:00:00;31,0433;40,6264;33,1129;5,03541;48,0892;0,317497
30.04.2013 0:00:00;31,2559;40,8358;33,251;5,06989;48,5592;0,319117
27.04.2013 0:00:00;31,2196;40,6635;33,0541;5,06343;48,2031;0,316581
26.04.2013 0:00:00;31,3169;40,8498;33,1185;5,0751;47,918;0,315583
25.04.2013 0:00:00;31,5917;41,0629;33,4092;5,11416;48,171;0,317106
24.04.2013 0:00:00;31,6414;41,3142;33,8013;5,12204;48,2816;0,320533
23.04.2013 0:00:00;31,5664;41,2352;33,8187;5,10709;48,063;0,316297
20.04.2013 0:00:00;31,4605;41,1157;33,7704;5,09144;48,2132;0,317478
19.04.2013 0:00:00;31,7151;41,3787;34,0364;5,13131;48,3687;0,323557
18.04.2013 0:00:00;31,232;41,1544;33,8668;5,05953;47,9255;0,31756
17.04.2013 0:00:00;31,4512;41,1193;33,8076;5,08746;48,1361;0,321472
16.04.2013 0:00:00;31,3051;40,9283;33,6759;5,05998;48,0001;0,319
13.04.2013 0:00:00;30,9308;40,5132;33,1769;4,99569;47,5623;0,311488
12.04.2013 0:00:00;30,8814;40,3651;33,131;4,98344;47,3381;0,309945
11.04.2013 0:00:00;31,0036;40,593;33,3121;5,00615;47,5595;0,312347
10.04.2013 0:00:00;31,2086;40,6523;33,339;5,03154;47,615;0,315972
09.04.2013 0:00:00;31,6144;41,0481;33,8194;5,09507;48,487;0,320049
06.04.2013 0:00:00;31,6207;40,8413;33,5498;5,09888;48,0919;0,328373
05.04.2013 0:00:00;31,7203;40,7035;33,4744;5,11535;47,812;0,332969
04.04.2013 0:00:00;31,3918;40,1752;32,9988;5,06164;47,411;0,336047
03.04.2013 0:00:00;31,1178;40,0113;32,8906;5,01851;47,3862;0,33496
02.04.2013 0:00:00;31,1093;39,8168;32,7604;5,01132;47,2924;0,33313
30.03.2013 0:00:00;31,0834;39,8023;32,7194;5,00594;47,2064;0,330428
29.03.2013 0:00:00;30,9962;39,6627;32,5419;4,98764;46,9809;0,329152
28.03.2013 0:00:00;30,863;39,6559;32,5216;4,96781;46,7883;0,325782
27.03.2013 0:00:00;30,8734;39,7526;32,5841;4,97004;46,943;0,327291
26.03.2013 0:00:00;30,7585;40,0845;32,7218;4,9529;46,879;0,324817
23.03.2013 0:00:00;30,9325;39,906;32,6878;4,97883;46,9586;0,326275
22.03.2013 0:00:00;30,8923;39,9746;32,6937;4,97244;46,74;0,322315
21.03.2013 0:00:00;30,9446;39,8752;32,673;4,98118;46,7325;0,324758
20.03.2013 0:00:00;30,8285;39,9075;32,5539;4,95946;46,5202;0,322592
19.03.2013 0:00:00;30,8908;39,8491;32,7025;4,97028;46,642;0,326403
16.03.2013 0:00:00;30,7196;40,0123;32,4766;4,94361;46,4788;0,320029
15.03.2013 0:00:00;30,7769;39,8715;32,2914;4,95148;45,9899;0,320093
14.03.2013 0:00:00;30,7209;40,0631;32,4814;4,94366;45,8632;0,320996
13.03.2013 0:00:00;30,7499;40,0364;32,4366;4,94721;45,8174;0,318999
12.03.2013 0:00:00;30,7576;40,0187;32,339;4,9463;45,9457;0,320108
08.03.2013 0:00:00;30,7628;39,9732;32,4228;4,94475;46,0888;0,327543
07.03.2013 0:00:00;30,6214;40,0007;32,5344;4,92559;46,3241;0,328081
06.03.2013 0:00:00;30,6963;40,0126;32,6036;4,93367;46,379;0,329696
05.03.2013 0:00:00;30,787;40,0293;32,6133;4,94356;46,2513;0,329572
02.03.2013 0:00:00;30,6381;40,0563;32,7155;4,92384;46,478;0,331151
01.03.2013 0:00:00;30,5124;40,1024;32,8231;4,90427;46,3056;0,330203
28.02.2013 0:00:00;30,6202;40,042;32,8719;4,91725;46,2426;0,333535
27.02.2013 0:00:00;30,5889;39,9216;32,8313;4,91001;46,4248;0,334506
26.02.2013 0:00:00;30,3368;40,081;32,6378;4,86588;45,9056;0,321961
23.02.2013 0:00:00;30,3596;40,1111;32,6764;4,87063;46,3895;0,325415
22.02.2013 0:00:00;30,2337;40,0748;32,5584;4,84445;45,931;0,323511
21.02.2013 0:00:00;30,0502;40,3394;32,6952;4,81543;46,4005;0,32222
20.02.2013 0:00:00;30,1277;40,2265;32,6163;4,82537;46,6497;0,322308
19.02.2013 0:00:00;30,1258;40,1969;32,5966;4,82963;46,6649;0,320232
16.02.2013 0:00:00;30,1139;40,2713;32,665;4,83113;46,7548;0,325538
15.02.2013 0:00:00;30,0773;40,3698;32,6679;4,82588;46,6529;0,321545
14.02.2013 0:00:00;30,0692;40,428;32,7765;4,82458;47,0463;0,323186
13.02.2013 0:00:00;30,1713;40,3873;32,7557;4,84096;47,2513;0,320307
12.02.2013 0:00:00;30,159;40,3618;32,8708;4,83899;47,5999;0,325885
09.02.2013 0:00:00;30,1575;40,4171;32,8656;4,83805;47,4197;0,324327
08.02.2013 0:00:00;30,0496;40,6691;32,9925;4,82035;47,0697;0,321163
